"UF";"Município";"Partido";"Número do candidato";"Nome do candidato";"Nome do candidato (urna)";"Cargo";"Situação da candidatura";"Detalhe situação candidatura";"Data eleição";"Situação de totalização";
"RN";"CORONEL JOÃO PESSOA";"PT";"13999";"NADIA RAFAELLY ARAUJO NOGUEIRA";"RAFAELLY NOGUEIRRA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CORONEL JOÃO PESSOA";"PT";"13333";"RAFAEL CARVALHO MORENO";"ENF. RAFAEL MORENO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CORONEL JOÃO PESSOA";"PT";"13444";"SELMA MARIA DA SILVA FEITOSA";"SELMA MARIA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CORONEL JOÃO PESSOA";"REPUBLICANOS";"10000";"WELLISON CARLOS DE CARVALHO";"WELLISON DE ELENIO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15111";"ADAILSON GOMES DA SILVA";"BRAZ DO CAMINHÃO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"55";"ALDEILSA CARNEIRO DA SILVA";"ISA CARNEIRO";"Vice-prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40888";"ANA PAULA DA SILVA";"ANA PAULA DE NIVALDO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45555";"ANGELYNNA LILYANNE SANTOS SILVA BOTELHO";"ANGELYNNA BOTELHO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40000";"ARILÚZIA SASNARA DE ARAÚJO MEDEIROS";"ARILUZIA DE JOAQUIM";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45000";"AYÉRICA ANGELLE MARIA DE OLIVEIRA DANTAS";"AYÉRICA DANTAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15333";"BALFRAN KATSSON DANTAS DE MEDEIROS";"BALFRAN";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40123";"BRIGIDA LAUANA DE MEDEIROS MACEDO";"DRA BRIGIDA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15222";"CYPRIANO PINHEIRO MEDEIROS DE ARAÚJO";"CYPRIANO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45045";"DAMIANA VÂNIA SALUSTIANO";"VÂNIA MARONE";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40444";"DANIEDSON DE OLIVEIRA SILVA";"PICOLÉ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40111";"EDILTON DOS SANTOS ARAÚJO";"EDILTON";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"40";"ELISMÁRIA CATARINA PINTO";"ELISMÁRIA";"Vice-prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45333";"FRANCIMÁRIA PEREIRA DA SILVA";"FRANCIMÁRIA DE CHIQUINHO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45111";"GERALDO RAIMUNDO DA CRUZ";"BOQUILHA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45456";"HILDEBERTO DINIZ SILVA NASCIMENTO";"BEBETO DINIZ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45123";"HUTSON NEVES BARBOSA";"HUTSON BARBOSA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15515";"IBERALDO BARBOSA";"IBERALDO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45222";"ITAN LOBO DE MEDEIROS";"ITAN LOBO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40";"JOAQUIM JOSÉ DE MEDEIROS";"JOAQUIM DE MEDEIRINHO";"Prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45666";"JOSÉ DANTAS DO NASCIMENTO JÚNIOR";"JÚNIOR DE ZÉ DANTAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15999";"JOSÉ ETHEL STEPHAN USANDO SALES CANUTO DE MORAES";"TÉO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45444";"JOSÉ PAULO DA SILVA";"ZÉ PAULO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSD";"55";"JOSÉ SALLY DE ARAÚJO";"SALLY ARAÚJO";"Prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15123";"MANUEL MAURICIO DO NASCIMENTO";"MANOEL PROFETA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15620";"MARIA DE LOURDES DA SILVA";"MARIA DE LOURDES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15000";"MARINALDA TRIGUEIRO DA SILVA";"LALÁ DE DITA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45678";"PATRÍCIO SINDERLEY ARAÚJO DE ASSIS";"PATRÍCIO DE PORFÍRIO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40900";"PAULO PEREIRA DE ARAÚJO";"PAULO DE JÂNIO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"MDB";"15611";"POLLYANA MICAELLE DOS SANTOS";"POLLYANA DE PAULO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40235";"RAIMUNDO BERNARDO";"RAIMUNDO DO BRADESCO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSDB";"45321";"SEVERINO PEDRO DE LIMA";"SEVERINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CRUZETA";"PSB";"40333";"WALFREDO CESINO DE MEDEIROS";"WALFREDO DE COSME";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10110";"ADAILTON SANTOS";"NENÉM PALHAÇO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PC do B";"65444";"ADRIANA LUCIANA DANTAS FERNANDES";"ADRIANA DANTAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10789";"ADRIANA PAULINO DE ARAUJO SILVA";"ADRIANA PAULINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43123";"ADRIEL ROMUALDO DOS SANTOS";"ADRIEL ROMUALDO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSDB";"45666";"ALBERANI COSTA DE ARAUJO";"PELÉ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10999";"ALEXSANDRO NOBERTO DA SILVA";"MANGA ROSA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43258";"ALZIRA MARIA MATIAS";"ALZIRA MARIA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSD";"55125";"ANA CRISTINA DA SILVA ALVES";"CRISTINA DO ARRASTAPÉ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PT";"13123";"ANA LÚCIA DA SILVA";"PRETA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PT";"13";"ANA LÚCIA LOPES DE ALBUQUERQUE";"ANA";"Vice-prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PC do B";"65123";"ANDERSON JEAN DE ARAÚJO ALVES";"ANDERSON ALVES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"SOLIDARIEDADE";"77444";"ANDRE GUSTAVO OTHON DE OLIVEIRA";"DR ANDRE GUSTAVO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PP";"11789";"ANDRÉ LUIZ MOURA DE OLIVEIRA";"ANDRÉ MOURA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"CIDADANIA";"23666";"ANGELO DANIEL LOPES DA SILVA";"DANIEL";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43777";"ANTONIO FIDELIS DE OLIVEIRA";"IRMÃO FIDELIS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"DEM";"25555";"ANTÔNIO MARCOS TOLEDO XAVIER";"PROFESSOR MARQUINHOS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"DEM";"25159";"ARITUZA COSTA DE AZEVEDO";"ARITUZA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10987";"AURIDETE ALVES CESÁRIO DANTAS";"AURIDETE";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17700";"AUSONIO TALIS FELIX DE LIMA";"AUSONIO TALIS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"SOLIDARIEDADE";"77369";"CAMILO AUGUSTO TOSCANO GUIMARAES";"CAMILO TOSCANO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17888";"CARLITO PEREIRA DE MOURA";"CARLITO MOURA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"DEM";"25111";"CARLOS MAGNO CORREIA GOMES";"CARLOS MAGNO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50333";"CLAUDSON FAUSTINO";"CLAUDSON FAUSTINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"AVANTE";"70225";"CLEIDE DANTAS LIMA DE ARAUJO";"CLEIDE DANTAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"SOLIDARIEDADE";"77555";"DAIANE CRISTINA DOS SANTOS";"DAIANE CRISTINA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90555";"DAMIÃO JEAN SOUZA DE MELO";"JEAN SOUZA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50888";"DAMIÃO RODRIGUES DE ARAUJO";"DAMIÃO LONDRINA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSB";"40222";"DANIEL BESERRA DO NASCIMENTO";"DANIEL BEZERRA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17999";"DANILO PAULINO DA SILVA";"DANILO PAULINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"DEM";"25777";"EDENILSON DA SILVA SEGUNDO";"LINDO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSD";"55111";"EDINETE MARIA DE VASCONCELOS";"EDINETE DA PESCA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"AVANTE";"70777";"EDIVALDO DA SILVA FONSECA";"PASTOR EDIVALDO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90222";"EDMILSON FRANCISCO DE SOUSA";"EDMILSON SOUSA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43222";"EDNILDA JANDIRA COSTA";"DRA EDNILDA COSTA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20380";"EDSON FAUSTINO CAMPOS";"EDSON CAMPOS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43444";"EDSON FAUSTINO DA SILVA";"MAGAL";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20667";"ELAINE ELIANA SILVA DOS SANTOS";"ELAINE SANTOS CANTORA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17444";"ELIANA FELIX FLORENTINO";"ELIANA FELIX";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PT";"13111";"ELIEL ARAÚJO DANTAS";"ELIEL DA POLPA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50009";"ELIOMAR DIAS SILVA";"LÉO DO SANTA RITA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17333";"ELYSON LOPES DE ARAUJO";"ELYSON PATRIOTA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"CIDADANIA";"23555";"EMERSON MONTEIRO DE CARVALHO";"DURINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50008";"ERINEIDE BARROS DOS SANTOS";"ERINEIDE BARROS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17555";"ERIVAN BEZERRA DA SILVA";"ERIVAN BEZERRA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSD";"55666";"EVALDO NOGUEIRA DA SILVA";"EVALDO NOGUEIRA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17222";"EXPEDITO PAULINO DA SILVA";"EXPEDITO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PP";"11222";"EZEQUIEL PEREIRA DA SILVA NETO";"SARGENTO EZEQUIEL";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PC do B";"65345";"FABIANA ESTELA CARNEIRO";"FABIANA DO POSTO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43666";"FABIO JOSE DE SOUZA";"FABIO O LISO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17111";"FLAVIA ALVES DOS SANTOS";"FLAVIA ALVES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"AVANTE";"70888";"FRANCIMARIO JERONIMO FEITOSA GOMES";"MÁRIO GOMES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"AVANTE";"70222";"FRANCISCA MARIA FELIX SILVA";"LUCINEIDE";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17120";"FRANCISCA PEREIRA DA SILVA SANTOS";"FRANKIKA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20190";"FRANCISCO ALBANI DOS SANTOS";"ALBANI POLICIAL";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90888";"FRANCISCO CANINDE DA SILVA";"BEBÉ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10333";"FRANCISCO CANINDÉ DE ARAÚJO";"CANINDÉ DA MALHADA LIMPA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PT";"13330";"FRANCISCO DAS CHAGAS DA SILVA JÚNIOR";"JÚNIOR SILVA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20313";"FRANCISCO DAS CHAGAS DE SOUZA";"CHAGAS BAÚ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"CIDADANIA";"23888";"FRANCISCO DAS CHAGAS E SILVA";"CHAGAS SILVA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90123";"FRANCISCO DE ASSIS DA SILVA";"ASSIS DA MINA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10888";"FRANCISCO DE ASSIS DE LIMA";"TIM DE ENÉSIO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17789";"FRANCISCO DE ASSIS DE MEDEIROS";"PROFESSOR FRANCISCO MEDEIROS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"DEM";"25123";"FRANCISCO DE ASSIS LIMA DO NASCIMENTO";"ASSIS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10222";"FRANCISCO DE ASSIS TARGINO";"ASSIS TARGINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSD";"55555";"FRANCISCO EURICO DE OLIVEIRA";"SINDÔ";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSD";"55678";"FRANCISCO FELIX DOS SANTOS";"FELIPE FELIX DA GENTE";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"AVANTE";"70111";"FRANCISCO GENILSON DE MEDEIROS SILVA";"PIXICO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10344";"FRANCISCO GERALDO DA SILVA SOBRINHO";"CHICO BURANDI";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50123";"FRANCISCO IRANILSON DE MEDEIROS";"IRANILSON MEDEIROS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50777";"FRANCISCO SABINO DA SILVA";"SABINO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSDB";"45678";"FRANCISCO WILTON DA SILVA";"WILTON DA PAX";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90456";"GABRIEL DE MEDEIROS ARAÚJO";"GALEGUINHO DAS CAPAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20777";"GELSON DA COSTA SILVA";"DR GELSON VETERINÁRIO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50999";"GELZA INEZ DA SILVA";"GELZA SILVA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"CIDADANIA";"23456";"GENIVAL FELIX DA SILVA";"ESCOBAR SILVA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSD";"11";"GERALDO MOZAR DE MACEDO";"GERALDO MOZAR";"Vice-prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20007";"GESSIANNY MARQUES DA SILVA";"ANNY MARQUES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PP";"11000";"GILBERTO EUGÊNIO DE BARROS LINS";"EUGÊNIO LINS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90444";"GILNANIA RIBEIRO DA SILVA";"ABENÇOADA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20147";"GILSON NOBERTO DA SILVA";"PASTOR GILSON";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20000";"GIVALDO CHARLES DANTAS SIMÕES";"G CHARLES DANTAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"SOLIDARIEDADE";"77533";"HERLY ROBSON CRISTINO ALVES";"HERLY ROBSON";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10345";"IDAILSON DE OLIVEIRA";"TAUNGA JR";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20555";"IDAMECIR DE MEDEIROS";"IDAMECIR";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSL";"17177";"INGRID LUANA SILVA DE OLIVEIRA";"INGRID LUANA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90321";"IRANETE SOARES DA COSTA";"IRANETE SOARES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10555";"IRANILZA DE FATIMA SILVA";"IRANILZA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"REPUBLICANOS";"10444";"IVANEIDE ALVES DA SILVA";"IVA ALVES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"17";"IVANIA MARIA DE OLIVEIRA TORRES";"IVANIA";"Vice-prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PP";"11456";"JAIRE DE FREITAS ARAÚJO";"PROF JAIRE FREITAS";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90333";"JANINY GRAZIELLA AMARAL DE MOURA";"JANINY";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90013";"JAQUELINE FABIANA PINTO";"JAQUELINE FABIANA LULA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PV";"43111";"JESSICA MAYARA DE ARAUJO BATISTA";"JESSICA MAYARA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSB";"40000";"JOÃO BATISTA DE MOURA";"PASTOR JOÃO BATISTA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSOL";"50222";"JOÃO EUDES CAMPELO";"JOÃO EUDES";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PSC";"20456";"JOÃO EVANGELISTA DA SILVA";"JOÃO EVANGELISTA";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PROS";"90777";"JOÃO GUSTAVO COELHO GOMES  GUIMARÃES";"JOÃO GUSTAVO";"Vereador";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
"RN";"CURRAIS NOVOS";"PP";"11";"JOÃO JOSÉ DA SILVA NETO";"JOÃO NETO";"Prefeito";"Cadastrado";"Aguardando julgamento";"15.11.2020";"Sem totalização"
